model,dataset,evaluation_set,metric,score
nt_50_avg,H3K4me2,validation,eval_runtime,2.1468
nt_50_avg,H3K4me2,validation,eval_samples_per_second,1397.445
nt_50_avg,H3K4me2,validation,eval_steps_per_second,5.59
nt_50_avg,H3K4me2,validation,epoch,7.13
nt_50_avg,H3K4me2,validation,eval_loss,0.474713057
nt_50_avg,H3K4me2,validation,eval_accuracy,0.78125
nt_50_avg,H3K4me2,validation,eval_f1_score,0.781181126
nt_50_avg,H3K4me2,validation,eval_mcc,0.56290605
nt_50_avg,H3K4me2,validation,eval_runtime,2.1161
nt_50_avg,H3K4me2,validation,eval_samples_per_second,1417.727
nt_50_avg,H3K4me2,validation,eval_steps_per_second,5.671
nt_50_avg,H3K4me2,validation,epoch,8.31
nt_50_avg,H3K4me2,validation,eval_loss,0.463036031
nt_50_avg,H3K4me2,validation,eval_accuracy,0.783025568
nt_50_avg,H3K4me2,validation,eval_f1_score,0.78142853
nt_50_avg,H3K4me2,validation,eval_mcc,0.571361297
nt_50_avg,H3K4me2,validation,eval_runtime,2.1771
nt_50_avg,H3K4me2,validation,eval_samples_per_second,1377.97
nt_50_avg,H3K4me2,validation,eval_steps_per_second,5.512
nt_50_avg,H3K4me2,validation,epoch,7.13
nt_50_avg,H3K4me2,validation,eval_loss,0.465729207
nt_50_avg,H3K4me2,validation,eval_accuracy,0.781960227
nt_50_avg,H3K4me2,validation,eval_f1_score,0.780118183
nt_50_avg,H3K4me2,validation,eval_mcc,0.571807854
nt_50_avg,H3K4me2,validation,eval_runtime,2.2273
nt_50_avg,H3K4me2,validation,eval_samples_per_second,1346.929
nt_50_avg,H3K4me2,validation,eval_steps_per_second,5.388
nt_50_avg,H3K4me2,validation,epoch,7.13
nt_50_avg,H3K4me2,validation,eval_loss,0.478649735
nt_50_avg,H3K4me2,validation,eval_accuracy,0.779474432
nt_50_avg,H3K4me2,validation,eval_f1_score,0.778868257
nt_50_avg,H3K4me2,validation,eval_mcc,0.560510737
nt_50_avg,H3K4me2,validation,eval_runtime,2.2448
nt_50_avg,H3K4me2,validation,eval_samples_per_second,1336.401
nt_50_avg,H3K4me2,validation,eval_steps_per_second,5.346
nt_50_avg,H3K4me2,validation,epoch,8.31
nt_50_avg,H3K4me2,validation,eval_loss,0.473339438
nt_50_avg,H3K4me2,validation,eval_accuracy,0.774857955
nt_50_avg,H3K4me2,validation,eval_f1_score,0.774858636
nt_50_avg,H3K4me2,validation,eval_mcc,0.549708514
nt_50_avg,H3K4me2,validation,eval_runtime,2.0302
nt_50_avg,H3K4me2,validation,eval_samples_per_second,1477.658
nt_50_avg,H3K4me2,validation,eval_steps_per_second,5.911
nt_50_avg,H3K4me2,validation,epoch,8.31
nt_50_avg,H3K4me2,validation,eval_loss,0.46028623
nt_50_avg,H3K4me2,validation,eval_accuracy,0.779829545
nt_50_avg,H3K4me2,validation,eval_f1_score,0.779769098
nt_50_avg,H3K4me2,validation,eval_mcc,0.559659091
nt_50_avg,H3K4me2,validation,eval_runtime,2.0169
nt_50_avg,H3K4me2,validation,eval_samples_per_second,1487.443
nt_50_avg,H3K4me2,validation,eval_steps_per_second,5.95
nt_50_avg,H3K4me2,validation,epoch,7.13
nt_50_avg,H3K4me2,validation,eval_loss,0.454750508
nt_50_avg,H3K4me2,validation,eval_accuracy,0.799360795
nt_50_avg,H3K4me2,validation,eval_f1_score,0.799209836
nt_50_avg,H3K4me2,validation,eval_mcc,0.600094196
nt_50_avg,H3K4me2,validation,eval_runtime,2.2173
nt_50_avg,H3K4me2,validation,eval_samples_per_second,1352.97
nt_50_avg,H3K4me2,validation,eval_steps_per_second,5.412
nt_50_avg,H3K4me2,validation,epoch,8.31
nt_50_avg,H3K4me2,test,eval_loss,0.482829928
nt_50_avg,H3K4me2,test,eval_accuracy,0.78125
nt_50_avg,H3K4me2,test,eval_f1_score,0.779387776
nt_50_avg,H3K4me2,test,eval_mcc,0.564877169
nt_50_avg,H3K4me2,test,eval_runtime,1.4698
nt_50_avg,H3K4me2,test,eval_samples_per_second,1454.644
nt_50_avg,H3K4me2,test,eval_steps_per_second,6.123
nt_50_avg,H3K4me3,validation,eval_loss,0.345721275
nt_50_avg,H3K4me3,validation,eval_accuracy,0.84765625
nt_50_avg,H3K4me3,validation,eval_f1_score,0.847857763
nt_50_avg,H3K4me3,validation,eval_mcc,0.690664968
nt_50_avg,H3K4me3,validation,eval_runtime,1.233
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1416.871
nt_50_avg,H3K4me3,validation,eval_steps_per_second,5.677
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.356793731
nt_50_avg,H3K4me3,validation,eval_accuracy,0.837239583
nt_50_avg,H3K4me3,validation,eval_f1_score,0.836523282
nt_50_avg,H3K4me3,validation,eval_mcc,0.67046202
nt_50_avg,H3K4me3,validation,eval_runtime,1.1118
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1571.375
nt_50_avg,H3K4me3,validation,eval_steps_per_second,6.296
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.38816753
nt_50_avg,H3K4me3,validation,eval_accuracy,0.828125
nt_50_avg,H3K4me3,validation,eval_f1_score,0.829372195
nt_50_avg,H3K4me3,validation,eval_mcc,0.654344511
nt_50_avg,H3K4me3,validation,eval_runtime,1.144
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1527.155
nt_50_avg,H3K4me3,validation,eval_steps_per_second,6.119
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.369290441
nt_50_avg,H3K4me3,validation,eval_accuracy,0.834635417
nt_50_avg,H3K4me3,validation,eval_f1_score,0.834921444
nt_50_avg,H3K4me3,validation,eval_mcc,0.665682021
nt_50_avg,H3K4me3,validation,eval_runtime,1.3061
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1337.559
nt_50_avg,H3K4me3,validation,eval_steps_per_second,5.359
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.379437685
nt_50_avg,H3K4me3,validation,eval_accuracy,0.821614583
nt_50_avg,H3K4me3,validation,eval_f1_score,0.818115666
nt_50_avg,H3K4me3,validation,eval_mcc,0.638721035
nt_50_avg,H3K4me3,validation,eval_runtime,1.1404
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1531.912
nt_50_avg,H3K4me3,validation,eval_steps_per_second,6.138
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.383851379
nt_50_avg,H3K4me3,validation,eval_accuracy,0.813802083
nt_50_avg,H3K4me3,validation,eval_f1_score,0.812536817
nt_50_avg,H3K4me3,validation,eval_mcc,0.618348531
nt_50_avg,H3K4me3,validation,eval_runtime,1.2134
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1439.77
nt_50_avg,H3K4me3,validation,eval_steps_per_second,5.769
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.371649176
nt_50_avg,H3K4me3,validation,eval_accuracy,0.826822917
nt_50_avg,H3K4me3,validation,eval_f1_score,0.826928422
nt_50_avg,H3K4me3,validation,eval_mcc,0.645442622
nt_50_avg,H3K4me3,validation,eval_runtime,1.3841
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1262.223
nt_50_avg,H3K4me3,validation,eval_steps_per_second,5.058
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.376741201
nt_50_avg,H3K4me3,validation,eval_accuracy,0.833984375
nt_50_avg,H3K4me3,validation,eval_f1_score,0.833886509
nt_50_avg,H3K4me3,validation,eval_mcc,0.6646995
nt_50_avg,H3K4me3,validation,eval_runtime,1.133
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1541.864
nt_50_avg,H3K4me3,validation,eval_steps_per_second,6.178
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.882873535
nt_50_avg,H3K4me3,validation,eval_accuracy,0.841145833
nt_50_avg,H3K4me3,validation,eval_f1_score,0.841481406
nt_50_avg,H3K4me3,validation,eval_mcc,0.677009753
nt_50_avg,H3K4me3,validation,eval_runtime,1.1161
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1564.356
nt_50_avg,H3K4me3,validation,eval_steps_per_second,6.272
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,validation,eval_loss,0.386011273
nt_50_avg,H3K4me3,validation,eval_accuracy,0.828125
nt_50_avg,H3K4me3,validation,eval_f1_score,0.828807044
nt_50_avg,H3K4me3,validation,eval_mcc,0.652453559
nt_50_avg,H3K4me3,validation,eval_runtime,1.1087
nt_50_avg,H3K4me3,validation,eval_samples_per_second,1574.762
nt_50_avg,H3K4me3,validation,eval_steps_per_second,6.313
nt_50_avg,H3K4me3,validation,epoch,12.24
nt_50_avg,H3K4me3,test,eval_loss,0.409255624
nt_50_avg,H3K4me3,test,eval_accuracy,0.799479167
nt_50_avg,H3K4me3,test,eval_f1_score,0.799178045
nt_50_avg,H3K4me3,test,eval_mcc,0.600010876
nt_50_avg,H3K4me3,test,eval_runtime,0.5486
nt_50_avg,H3K4me3,test,eval_samples_per_second,1414.624
nt_50_avg,H3K4me3,test,eval_steps_per_second,7.292
nt_50_avg,H3K9ac,validation,eval_loss,0.552611232
nt_50_avg,H3K9ac,validation,eval_accuracy,0.764756944
nt_50_avg,H3K9ac,validation,eval_f1_score,0.764262197
nt_50_avg,H3K9ac,validation,eval_mcc,0.530987675
nt_50_avg,H3K9ac,validation,eval_runtime,2.1786
nt_50_avg,H3K9ac,validation,eval_samples_per_second,1068.576
nt_50_avg,H3K9ac,validation,eval_steps_per_second,4.59
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.472516894
nt_50_avg,H3K9ac,validation,eval_accuracy,0.760850694
nt_50_avg,H3K9ac,validation,eval_f1_score,0.760733635
nt_50_avg,H3K9ac,validation,eval_mcc,0.522137237
nt_50_avg,H3K9ac,validation,eval_runtime,2.7673
nt_50_avg,H3K9ac,validation,eval_samples_per_second,841.254
nt_50_avg,H3K9ac,validation,eval_steps_per_second,3.614
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.472576559
nt_50_avg,H3K9ac,validation,eval_accuracy,0.776909722
nt_50_avg,H3K9ac,validation,eval_f1_score,0.77688148
nt_50_avg,H3K9ac,validation,eval_mcc,0.554314472
nt_50_avg,H3K9ac,validation,eval_runtime,2.5681
nt_50_avg,H3K9ac,validation,eval_samples_per_second,906.498
nt_50_avg,H3K9ac,validation,eval_steps_per_second,3.894
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.49317944
nt_50_avg,H3K9ac,validation,eval_accuracy,0.749131944
nt_50_avg,H3K9ac,validation,eval_f1_score,0.748066642
nt_50_avg,H3K9ac,validation,eval_mcc,0.501642311
nt_50_avg,H3K9ac,validation,eval_runtime,2.5508
nt_50_avg,H3K9ac,validation,eval_samples_per_second,912.655
nt_50_avg,H3K9ac,validation,eval_steps_per_second,3.92
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.474620461
nt_50_avg,H3K9ac,validation,eval_accuracy,0.759982639
nt_50_avg,H3K9ac,validation,eval_f1_score,0.759708408
nt_50_avg,H3K9ac,validation,eval_mcc,0.525514719
nt_50_avg,H3K9ac,validation,eval_runtime,2.3186
nt_50_avg,H3K9ac,validation,eval_samples_per_second,1003.635
nt_50_avg,H3K9ac,validation,eval_steps_per_second,4.313
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.53432399
nt_50_avg,H3K9ac,validation,eval_accuracy,0.736111111
nt_50_avg,H3K9ac,validation,eval_f1_score,0.73266236
nt_50_avg,H3K9ac,validation,eval_mcc,0.491862551
nt_50_avg,H3K9ac,validation,eval_runtime,2.5134
nt_50_avg,H3K9ac,validation,eval_samples_per_second,925.849
nt_50_avg,H3K9ac,validation,eval_steps_per_second,3.979
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.486871988
nt_50_avg,H3K9ac,validation,eval_accuracy,0.753038194
nt_50_avg,H3K9ac,validation,eval_f1_score,0.752185918
nt_50_avg,H3K9ac,validation,eval_mcc,0.516879705
nt_50_avg,H3K9ac,validation,eval_runtime,2.4772
nt_50_avg,H3K9ac,validation,eval_samples_per_second,939.377
nt_50_avg,H3K9ac,validation,eval_steps_per_second,4.037
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.5268085
nt_50_avg,H3K9ac,validation,eval_accuracy,0.739583333
nt_50_avg,H3K9ac,validation,eval_f1_score,0.736152363
nt_50_avg,H3K9ac,validation,eval_mcc,0.494011191
nt_50_avg,H3K9ac,validation,eval_runtime,2.3189
nt_50_avg,H3K9ac,validation,eval_samples_per_second,1003.491
nt_50_avg,H3K9ac,validation,eval_steps_per_second,4.312
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.552653849
nt_50_avg,H3K9ac,validation,eval_accuracy,0.756076389
nt_50_avg,H3K9ac,validation,eval_f1_score,0.75549711
nt_50_avg,H3K9ac,validation,eval_mcc,0.512307242
nt_50_avg,H3K9ac,validation,eval_runtime,2.1979
nt_50_avg,H3K9ac,validation,eval_samples_per_second,1058.76
nt_50_avg,H3K9ac,validation,eval_steps_per_second,4.55
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,validation,eval_loss,0.485809177
nt_50_avg,H3K9ac,validation,eval_accuracy,0.758680556
nt_50_avg,H3K9ac,validation,eval_f1_score,0.758656551
nt_50_avg,H3K9ac,validation,eval_mcc,0.517481785
nt_50_avg,H3K9ac,validation,eval_runtime,2.5071
nt_50_avg,H3K9ac,validation,eval_samples_per_second,928.167
nt_50_avg,H3K9ac,validation,eval_steps_per_second,3.989
nt_50_avg,H3K9ac,validation,epoch,9.17
nt_50_avg,H3K9ac,test,eval_loss,0.490396231
nt_50_avg,H3K9ac,test,eval_accuracy,0.787760417
nt_50_avg,H3K9ac,test,eval_f1_score,0.788899628
nt_50_avg,H3K9ac,test,eval_mcc,0.536948982
nt_50_avg,H3K9ac,test,eval_runtime,0.5479
nt_50_avg,H3K9ac,test,eval_samples_per_second,1832.558
nt_50_avg,H3K9ac,test,eval_steps_per_second,7.301
nt_50_avg,H3K9me3,validation,eval_loss,0.591866016
nt_50_avg,H3K9me3,validation,eval_accuracy,0.708984375
nt_50_avg,H3K9me3,validation,eval_f1_score,0.709364193
nt_50_avg,H3K9me3,validation,eval_mcc,0.416047139
nt_50_avg,H3K9me3,validation,eval_runtime,1.9217
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1427.869
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.724
nt_50_avg,H3K9me3,validation,epoch,9.09
nt_50_avg,H3K9me3,validation,eval_loss,0.552916288
nt_50_avg,H3K9me3,validation,eval_accuracy,0.734375
nt_50_avg,H3K9me3,validation,eval_f1_score,0.730111189
nt_50_avg,H3K9me3,validation,eval_mcc,0.469391157
nt_50_avg,H3K9me3,validation,eval_runtime,1.8449
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1487.378
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.963
nt_50_avg,H3K9me3,validation,epoch,9.09
nt_50_avg,H3K9me3,validation,eval_loss,0.57583034
nt_50_avg,H3K9me3,validation,eval_accuracy,0.7203125
nt_50_avg,H3K9me3,validation,eval_f1_score,0.720365959
nt_50_avg,H3K9me3,validation,eval_mcc,0.438554219
nt_50_avg,H3K9me3,validation,eval_runtime,1.8971
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1446.426
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.798
nt_50_avg,H3K9me3,validation,epoch,9.09
nt_50_avg,H3K9me3,validation,eval_loss,0.57142508
nt_50_avg,H3K9me3,validation,eval_accuracy,0.70546875
nt_50_avg,H3K9me3,validation,eval_f1_score,0.705077668
nt_50_avg,H3K9me3,validation,eval_mcc,0.407061232
nt_50_avg,H3K9me3,validation,eval_runtime,1.8391
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1492.057
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.981
nt_50_avg,H3K9me3,validation,epoch,7.79
nt_50_avg,H3K9me3,validation,eval_loss,0.565866828
nt_50_avg,H3K9me3,validation,eval_accuracy,0.709375
nt_50_avg,H3K9me3,validation,eval_f1_score,0.7095972
nt_50_avg,H3K9me3,validation,eval_mcc,0.416806242
nt_50_avg,H3K9me3,validation,eval_runtime,1.9024
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1442.382
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.782
nt_50_avg,H3K9me3,validation,epoch,7.79
nt_50_avg,H3K9me3,validation,eval_loss,0.547098994
nt_50_avg,H3K9me3,validation,eval_accuracy,0.722265625
nt_50_avg,H3K9me3,validation,eval_f1_score,0.721626809
nt_50_avg,H3K9me3,validation,eval_mcc,0.438912351
nt_50_avg,H3K9me3,validation,eval_runtime,1.966
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1395.7
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.595
nt_50_avg,H3K9me3,validation,epoch,7.79
nt_50_avg,H3K9me3,validation,eval_loss,0.558920622
nt_50_avg,H3K9me3,validation,eval_accuracy,0.7140625
nt_50_avg,H3K9me3,validation,eval_f1_score,0.713989398
nt_50_avg,H3K9me3,validation,eval_mcc,0.421407573
nt_50_avg,H3K9me3,validation,eval_runtime,1.8515
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1482.062
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.941
nt_50_avg,H3K9me3,validation,epoch,7.79
nt_50_avg,H3K9me3,validation,eval_loss,0.575490355
nt_50_avg,H3K9me3,validation,eval_accuracy,0.700390625
nt_50_avg,H3K9me3,validation,eval_f1_score,0.700596783
nt_50_avg,H3K9me3,validation,eval_mcc,0.399058865
nt_50_avg,H3K9me3,validation,eval_runtime,1.9863
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1381.496
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.538
nt_50_avg,H3K9me3,validation,epoch,7.79
nt_50_avg,H3K9me3,validation,eval_loss,0.567163944
nt_50_avg,H3K9me3,validation,eval_accuracy,0.703515625
nt_50_avg,H3K9me3,validation,eval_f1_score,0.697789088
nt_50_avg,H3K9me3,validation,eval_mcc,0.410840634
nt_50_avg,H3K9me3,validation,eval_runtime,1.9492
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1407.229
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.643
nt_50_avg,H3K9me3,validation,epoch,7.79
nt_50_avg,H3K9me3,validation,eval_loss,0.586645961
nt_50_avg,H3K9me3,validation,eval_accuracy,0.695703125
nt_50_avg,H3K9me3,validation,eval_f1_score,0.69585985
nt_50_avg,H3K9me3,validation,eval_mcc,0.394664263
nt_50_avg,H3K9me3,validation,eval_runtime,1.8474
nt_50_avg,H3K9me3,validation,eval_samples_per_second,1484.768
nt_50_avg,H3K9me3,validation,eval_steps_per_second,5.954
nt_50_avg,H3K9me3,validation,epoch,7.79
nt_50_avg,H3K9me3,test,eval_loss,0.585283875
nt_50_avg,H3K9me3,test,eval_accuracy,0.712239583
nt_50_avg,H3K9me3,test,eval_f1_score,0.708637538
nt_50_avg,H3K9me3,test,eval_mcc,0.413204158
nt_50_avg,H3K9me3,test,eval_runtime,0.5514
nt_50_avg,H3K9me3,test,eval_samples_per_second,1541.581
nt_50_avg,H3K9me3,test,eval_steps_per_second,7.255
nt_50_avg,H4K20me1,validation,eval_loss,0.401681811
nt_50_avg,H4K20me1,validation,eval_accuracy,0.8203125
nt_50_avg,H4K20me1,validation,eval_f1_score,0.819646643
nt_50_avg,H4K20me1,validation,eval_mcc,0.647816577
nt_50_avg,H4K20me1,validation,eval_runtime,2.1689
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1383.176
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.533
nt_50_avg,H4K20me1,validation,epoch,7.13
nt_50_avg,H4K20me1,validation,eval_loss,0.401162028
nt_50_avg,H4K20me1,validation,eval_accuracy,0.827769886
nt_50_avg,H4K20me1,validation,eval_f1_score,0.827761698
nt_50_avg,H4K20me1,validation,eval_mcc,0.655708034
nt_50_avg,H4K20me1,validation,eval_runtime,2.2387
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1340.093
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.36
nt_50_avg,H4K20me1,validation,epoch,7.13
nt_50_avg,H4K20me1,validation,eval_loss,0.436684251
nt_50_avg,H4K20me1,validation,eval_accuracy,0.815340909
nt_50_avg,H4K20me1,validation,eval_f1_score,0.815035918
nt_50_avg,H4K20me1,validation,eval_mcc,0.631489596
nt_50_avg,H4K20me1,validation,eval_runtime,2.2546
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1330.627
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.323
nt_50_avg,H4K20me1,validation,epoch,7.13
nt_50_avg,H4K20me1,validation,eval_loss,0.401085675
nt_50_avg,H4K20me1,validation,eval_accuracy,0.817471591
nt_50_avg,H4K20me1,validation,eval_f1_score,0.81702839
nt_50_avg,H4K20me1,validation,eval_mcc,0.637304447
nt_50_avg,H4K20me1,validation,eval_runtime,2.2043
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1360.982
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.444
nt_50_avg,H4K20me1,validation,epoch,7.13
nt_50_avg,H4K20me1,validation,eval_loss,0.395515829
nt_50_avg,H4K20me1,validation,eval_accuracy,0.825994318
nt_50_avg,H4K20me1,validation,eval_f1_score,0.825901604
nt_50_avg,H4K20me1,validation,eval_mcc,0.653503083
nt_50_avg,H4K20me1,validation,eval_runtime,2.1349
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1405.198
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.621
nt_50_avg,H4K20me1,validation,epoch,7.13
nt_50_avg,H4K20me1,validation,eval_loss,0.381692231
nt_50_avg,H4K20me1,validation,eval_accuracy,0.839133523
nt_50_avg,H4K20me1,validation,eval_f1_score,0.838688367
nt_50_avg,H4K20me1,validation,eval_mcc,0.681674375
nt_50_avg,H4K20me1,validation,eval_runtime,2.2155
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1354.102
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.416
nt_50_avg,H4K20me1,validation,epoch,8.31
nt_50_avg,H4K20me1,validation,eval_loss,0.461847484
nt_50_avg,H4K20me1,validation,eval_accuracy,0.827769886
nt_50_avg,H4K20me1,validation,eval_f1_score,0.8277544
nt_50_avg,H4K20me1,validation,eval_mcc,0.655717469
nt_50_avg,H4K20me1,validation,eval_runtime,2.2008
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1363.13
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.453
nt_50_avg,H4K20me1,validation,epoch,7.13
nt_50_avg,H4K20me1,validation,eval_loss,0.427013874
nt_50_avg,H4K20me1,validation,eval_accuracy,0.823153409
nt_50_avg,H4K20me1,validation,eval_f1_score,0.823220699
nt_50_avg,H4K20me1,validation,eval_mcc,0.646718651
nt_50_avg,H4K20me1,validation,eval_runtime,2.085
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1438.865
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.755
nt_50_avg,H4K20me1,validation,epoch,8.31
nt_50_avg,H4K20me1,validation,eval_loss,0.424111754
nt_50_avg,H4K20me1,validation,eval_accuracy,0.816051136
nt_50_avg,H4K20me1,validation,eval_f1_score,0.814253605
nt_50_avg,H4K20me1,validation,eval_mcc,0.638955364
nt_50_avg,H4K20me1,validation,eval_runtime,2.4602
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1219.409
nt_50_avg,H4K20me1,validation,eval_steps_per_second,4.878
nt_50_avg,H4K20me1,validation,epoch,7.13
nt_50_avg,H4K20me1,validation,eval_loss,0.420715064
nt_50_avg,H4K20me1,validation,eval_accuracy,0.817116477
nt_50_avg,H4K20me1,validation,eval_f1_score,0.81669899
nt_50_avg,H4K20me1,validation,eval_mcc,0.640405207
nt_50_avg,H4K20me1,validation,eval_runtime,2.106
nt_50_avg,H4K20me1,validation,eval_samples_per_second,1424.504
nt_50_avg,H4K20me1,validation,eval_steps_per_second,5.698
nt_50_avg,H4K20me1,validation,epoch,7.13
nt_50_avg,H4K20me1,test,eval_loss,0.413856387
nt_50_avg,H4K20me1,test,eval_accuracy,0.83203125
nt_50_avg,H4K20me1,test,eval_f1_score,0.829586482
nt_50_avg,H4K20me1,test,eval_mcc,0.6624834
